,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4245,48,20,312,1278,37,2,1,6,18,4,0,0,1,278000,318500
4246,48,20,194,1142,30,2,2,4,18,22,0,0,1,276000,69000
4247,48,20,312,1213,33,2,1,6,18,22,0,0,1,249000,159750
4248,32,28,25,86,45,0,1,1,3,9,0,0,0,10,269500
4249,48,20,194,1693,36,2,1,5,18,4,0,0,1,200000,129900
4250,48,20,167,1322,25,1,1,8,18,3,0,0,1,250000,112750
4251,48,20,312,1213,31,2,1,6,18,22,0,0,1,289400,169000
4252,48,20,312,1275,39,2,2,6,18,4,0,0,1,189000,729500
4253,48,20,310,1320,36,2,1,1,18,22,0,0,1,267000,286900
4254,48,20,168,1622,40,0,2,4,18,24,0,0,1,41000,399500
4255,48,20,169,1622,42,2,1,4,18,4,0,0,1,55000,439950
4256,48,20,310,1289,41,2,2,6,18,4,0,0,1,61000,1325000
4257,48,20,310,1280,31,2,2,6,18,9,0,0,1,266000,167500
4258,48,20,312,1288,36,2,1,6,18,22,0,0,1,104000,328000
4259,48,20,310,1321,35,2,2,8,18,22,0,0,1,260000,320000
4260,48,20,310,1285,40,2,2,6,18,4,0,0,1,70464,1245000
4261,48,20,310,1321,34,2,1,8,18,4,0,0,1,263000,216500
4262,48,20,312,1276,37,2,1,6,18,8,0,0,1,151500,369000
4263,48,20,310,1285,39,2,2,6,18,22,0,0,1,155100,895000
4264,48,20,310,1321,36,2,2,8,18,4,0,0,1,79900,495000
4265,48,20,310,1405,37,2,1,9,18,4,0,0,1,147000,450000
4266,48,20,169,1622,45,2,1,4,18,22,0,0,0,0,815000
4267,60,20,168,1142,41,2,1,4,5,4,0,0,1,200550,444500
4268,48,20,167,1622,26,2,1,1,18,17,0,0,1,201000,103500
4269,48,20,312,1276,37,2,1,6,18,16,0,0,1,70000,499000
4270,48,20,312,1276,37,2,1,6,18,4,0,0,1,215000,335000
4271,48,20,311,1136,37,0,1,4,18,9,0,0,1,73000,335000
4272,48,20,313,1144,42,2,1,4,18,13,0,0,1,31000,875000
4273,48,20,312,1287,35,2,1,6,18,22,0,0,1,215169,279500
4274,48,20,312,1277,41,2,2,6,18,22,0,0,1,97485,810000
4275,48,20,312,1622,44,0,1,4,18,4,0,0,1,29391,1065000
4276,48,20,312,1129,42,2,1,4,18,4,0,0,1,32000,785000
4277,48,20,169,1622,45,2,1,6,18,22,0,0,0,0,2250000
4278,48,20,312,1112,45,0,1,4,18,22,0,0,0,0,1350000
4279,48,20,310,1395,25,1,1,8,18,25,0,0,1,267026,65000
4280,48,20,194,1142,31,2,2,4,18,22,0,0,1,91000,109500
4281,48,20,312,1127,42,2,1,4,18,4,0,0,1,63701,859000
4282,48,20,312,1275,38,2,2,6,18,4,0,0,1,124000,675000
4283,48,20,167,1212,31,2,1,6,18,22,0,0,1,289013,179500
4284,48,20,169,1622,45,2,1,6,18,22,0,0,0,0,2250000
4285,48,20,169,1622,45,2,1,6,18,22,0,0,0,0,2090000
4286,48,20,310,1120,45,4,1,4,18,22,0,0,0,0,1945000
4287,80,23,80,1529,39,2,1,2,3,22,5,0,1,182000,199500
4288,48,20,310,1321,32,2,1,8,18,22,0,0,1,242000,185000
4289,48,20,312,1276,38,2,2,6,18,22,0,0,1,200000,649000
4290,48,20,312,1622,45,0,1,4,18,9,0,0,0,0,1375000
4291,48,20,169,1622,41,2,1,4,18,4,0,0,1,73000,458000
4292,48,20,312,1127,43,2,1,4,18,4,0,0,1,5943,1345000
4293,21,20,312,1274,37,2,1,6,5,22,5,0,1,197457,320000
4294,6,20,312,1278,37,2,1,6,7,22,0,0,1,147573,390000
4295,81,20,194,1142,31,2,2,4,2,22,0,1,1,385000,64250
4296,75,20,168,1142,41,2,1,4,5,9,3,0,1,38895,498500
4297,68,20,312,1213,33,2,1,6,5,22,0,0,1,204000,176000
4298,80,3,64,1473,43,2,1,4,6,22,9,0,1,59854,594500
4299,50,21,300,1401,31,0,1,9,18,22,9,0,1,94000,285222
4300,50,21,210,1622,39,2,2,6,18,22,9,0,1,100000,675000
4301,48,21,210,1622,39,2,2,6,18,4,9,0,1,86000,620000
4302,32,28,25,86,45,0,1,1,3,9,0,0,0,10,269500
4303,44,22,55,540,17,1,0,3,15,4,9,1,2,490,11900
4304,41,22,135,470,40,2,1,2,2,4,3,1,1,70500,168500
4305,8,22,245,966,21,1,1,3,2,17,10,0,1,216500,28500
4306,86,22,55,460,24,1,0,2,15,18,5,0,1,175000,32950
4307,86,22,74,1062,23,1,1,4,2,8,9,0,1,200000,41950
4308,43,22,74,1062,26,1,0,4,3,8,9,0,1,196,28500
4309,34,22,55,408,24,1,0,2,18,18,9,0,1,350000,35400
4310,34,22,41,1622,41,2,1,2,18,4,9,0,1,69000,179750
4311,28,22,245,966,22,1,0,4,2,24,5,1,1,129000,29000
4312,85,22,74,540,15,1,0,2,2,18,9,1,1,1111111,16500
4313,69,22,41,650,35,2,0,2,18,22,5,0,1,150000,82500
4314,50,22,41,472,39,0,1,2,18,5,5,0,1,84000,129000
4315,50,22,41,892,34,1,1,2,18,18,5,0,1,143000,87750
4316,50,22,41,892,34,1,1,2,18,22,9,0,1,134000,87750
4317,50,22,135,470,40,2,1,2,18,16,0,0,1,130000,147900
4318,50,22,41,892,34,0,0,2,18,22,5,0,1,120000,66500
4319,50,22,41,745,35,0,1,2,18,4,5,0,1,200000,85800
4320,48,22,55,463,26,0,1,1,18,11,9,0,1,227000,43750
4321,48,22,55,711,22,1,0,2,18,3,9,0,1,340000,26750
4322,34,23,367,1002,25,2,0,3,2,4,1,0,1,250000,49500
4323,48,22,55,408,25,1,1,1,18,9,9,0,1,255000,42750
4324,42,22,55,406,24,1,0,2,1,5,5,1,1,357000,35000
4325,6,22,55,0,17,1,1,2,17,4,9,0,1,259000,17000
4326,3,22,55,711,17,1,1,2,17,4,9,0,1,230000,17000
4327,72,22,309,1713,31,0,0,2,7,22,10,1,1,64000,98000
4328,8,13,220,106,36,0,0,1,1,4,5,0,1,220000,49500
4329,47,23,112,1037,36,0,1,2,4,4,9,0,1,135000,189500
4330,47,23,173,1219,30,0,1,4,4,11,9,1,1,107000,215000
4331,47,23,24,1226,18,1,0,4,3,23,9,1,1,388000,39999
4332,44,23,112,1048,34,1,2,2,4,22,9,0,0,281957,132500
4333,41,23,5,1622,36,2,0,5,3,11,7,1,1,179000,137500
4334,41,23,24,1226,16,1,0,4,4,3,5,1,1,279000,42500
4335,41,23,24,1226,18,1,0,4,3,9,9,0,1,325000,54750
4336,41,23,112,1225,43,2,1,3,4,4,9,0,1,29000,399000
4337,41,23,23,0,41,0,1,3,3,4,9,1,1,28000,365000
4338,38,23,128,1218,38,0,1,2,4,4,9,0,1,170000,215000
4339,38,23,174,1637,18,1,0,5,4,18,9,0,1,330000,58750
4340,38,23,79,1038,39,0,1,2,2,4,5,0,1,35000,198500
4341,35,23,173,1241,34,2,1,5,4,22,9,1,1,360000,167000
4342,35,23,320,1387,40,2,1,6,8,22,9,0,1,79000,1269000
4343,32,23,24,1226,16,1,1,4,2,8,9,1,1,380000,57500
4344,32,23,173,1253,38,2,1,5,6,4,9,0,1,96000,395000
4345,32,23,18,1036,38,0,1,2,4,4,9,0,1,106000,215000
4346,29,23,79,1042,39,2,2,2,2,4,5,0,1,83000,196500
4347,34,23,367,1002,25,2,0,3,2,4,1,0,1,250000,49500
4348,29,23,39,1264,8,1,1,6,3,11,9,1,1,290000,14000
4349,29,23,106,1591,42,2,2,2,17,22,6,0,1,80000,207500
4350,29,23,173,1219,33,1,2,4,5,22,9,0,1,195000,219500
4351,29,23,112,1047,36,0,2,2,4,9,9,0,1,155000,161500
4352,26,23,24,1226,15,1,1,4,2,22,9,0,1,240000,55900
4353,26,23,320,1354,22,0,1,7,7,22,9,1,1,260000,135000
4354,26,23,173,1351,28,1,1,7,5,8,9,0,1,198000,120000
4355,23,23,112,1221,41,2,1,2,3,9,9,0,1,61000,292500
4356,23,23,112,1229,26,1,2,4,4,22,9,1,1,303000,68000
4357,20,23,173,1224,20,1,0,4,3,22,9,0,1,380000,59990
4358,20,23,173,1263,29,2,1,6,5,8,9,0,1,260000,160000
4359,20,23,112,1046,37,1,1,2,4,4,9,1,1,132000,184500
4360,17,23,173,1045,39,0,1,2,4,9,9,0,1,110000,278900
4361,17,23,79,1042,40,2,2,2,2,16,5,1,1,94500,214000
4362,17,23,24,1226,15,2,0,4,17,13,9,0,1,167000,35000
4363,14,23,173,1622,36,2,1,6,18,4,9,0,1,295000,282900
4364,14,23,112,1037,38,0,1,2,4,4,9,0,1,260000,149000
4365,11,23,23,1225,2,2,0,4,1,4,9,0,1,200000,13500
4366,11,23,112,1607,35,1,1,3,3,22,9,0,1,296000,129000
4367,26,30,191,531,39,2,1,2,2,9,9,0,1,124000,105500
4368,8,23,173,1242,41,2,1,5,5,22,9,0,1,69000,590000
4369,8,23,34,1245,13,1,1,4,17,9,9,0,1,198500,40000
4370,8,23,23,1225,9,2,0,4,17,9,9,0,1,328000,27500
4371,8,23,112,1241,28,2,1,5,3,11,9,0,1,279000,139990
4372,5,23,173,1351,28,1,2,7,6,18,9,0,1,425000,104500
4373,5,23,173,1227,23,1,0,4,3,9,9,0,1,399000,60000
4374,89,23,79,1043,40,2,1,2,2,4,5,1,1,84000,210000
4375,89,23,320,1393,36,2,1,6,8,4,9,0,1,258000,425000
4376,89,23,54,1622,19,1,1,6,4,8,9,0,1,394000,55500
4377,86,23,112,1039,35,0,1,2,4,9,9,0,1,216000,139500
4378,83,23,130,1622,23,1,1,1,18,18,10,0,1,285000,65000
4379,83,23,169,1622,10,1,0,1,18,9,3,0,1,235000,37500
4380,80,23,112,1037,37,0,1,2,4,4,9,0,1,123500,177900
4381,80,23,80,1529,39,2,1,2,3,22,5,0,1,182000,199500
4382,74,23,22,1226,18,1,0,4,3,22,9,1,1,450,38900
4383,63,23,173,1639,43,2,1,4,5,22,9,0,1,19000,749750
4384,60,23,173,1219,30,1,1,3,5,11,9,0,1,270000,132000
4385,57,23,174,1659,23,1,1,7,18,17,9,0,1,356000,75000
4386,57,23,128,1053,40,2,1,2,2,4,9,0,1,140000,250000
4387,26,30,191,531,39,2,1,2,2,9,9,0,1,124000,105500
4388,57,23,127,1457,29,0,2,10,18,4,10,0,1,354000,225000
4389,51,23,22,1217,7,0,0,4,17,18,9,1,3,288500,78500
4390,51,23,112,1221,42,2,1,2,4,4,9,0,1,29000,355000
4391,49,23,46,1323,13,2,1,6,4,17,9,0,3,222222,71000
4392,49,23,321,1716,33,2,1,6,18,4,9,0,1,300000,335000
4393,49,23,369,1258,44,2,1,5,18,13,0,0,1,2500,389950
4394,49,23,112,1622,40,2,1,2,18,18,9,0,1,90000,276900
4395,49,23,80,1532,44,0,2,2,18,22,9,0,1,5000,356500
4396,49,23,369,1258,43,2,1,5,18,22,0,0,1,49600,295000
4397,49,23,169,1622,45,2,1,2,18,22,9,0,0,0,610000
4398,49,23,206,1391,41,2,1,6,18,22,0,0,1,26923,1350000
4399,49,23,174,1647,36,0,2,1,18,4,10,0,1,205500,176999
4400,46,23,112,1221,41,2,1,3,5,4,9,0,1,68000,320000
4401,43,23,173,1626,40,0,1,2,4,22,9,0,1,130000,325000
4402,40,23,112,1035,36,0,1,2,2,4,9,1,1,52500,177500
4403,40,23,173,1251,36,2,2,5,6,4,9,0,1,154000,305000
4404,40,23,112,1036,36,0,1,3,4,22,9,0,1,137000,145500
4405,34,23,367,1002,25,2,0,3,2,4,1,0,1,250000,49500
4406,40,23,173,1225,45,2,1,2,8,22,9,0,1,1300,585000
4407,37,23,112,1052,40,0,1,2,3,4,9,0,1,81000,269000
4408,37,23,173,1626,40,0,1,2,4,4,9,0,1,77000,330000
4409,37,23,24,1226,16,1,0,4,2,22,9,1,1,337000,37500
4410,34,23,259,1727,45,0,1,8,18,22,9,0,0,0,3360000
4411,34,23,112,1622,45,2,1,2,18,18,9,0,1,100,485000
4412,34,23,203,1328,45,2,1,4,18,22,10,0,0,0,905000
4413,34,23,112,1622,41,2,1,2,18,4,9,0,1,78000,285900
4414,34,23,112,1622,43,2,1,2,18,22,9,0,1,2500,396000
4415,34,23,321,1720,40,2,2,6,18,22,9,0,1,64300,1185000
4416,34,23,112,1613,26,1,0,4,18,11,9,0,1,290000,78750
4417,34,23,200,1386,40,2,1,6,18,9,0,0,1,76000,990000
4418,34,23,323,1386,29,0,2,8,18,18,8,0,1,20000,430000
4419,34,23,106,1587,36,0,2,2,18,4,6,0,1,152000,97000
4420,34,23,174,1664,39,0,2,11,18,9,9,0,1,66000,910000
4421,34,23,174,1623,42,0,1,2,18,22,9,0,1,53000,432500
4422,34,23,174,1642,36,2,1,5,18,4,10,0,1,168306,238500
4423,34,23,206,1505,41,0,2,11,18,22,0,0,1,29173,1950000
4424,34,23,131,1389,37,2,1,6,18,4,10,0,1,310978,319500
4425,80,23,80,1529,39,2,1,2,3,22,5,0,1,182000,199500
4426,34,23,203,1328,45,2,1,4,18,22,10,0,0,0,879000
4427,34,23,80,1527,40,2,2,2,18,4,5,0,1,56000,225000
4428,34,23,176,1409,45,3,2,1,18,9,0,0,0,0,975000
4429,34,23,106,1589,37,0,1,1,18,4,6,0,1,44527,171500
4430,34,23,112,1622,43,2,1,2,18,18,9,0,1,32575,362500
4431,34,23,321,1720,39,2,2,6,18,22,9,0,1,111700,875000
4432,34,23,128,1050,39,2,2,2,18,22,10,0,1,61549,177000
4433,34,23,128,1050,42,2,1,2,18,4,10,0,1,50000,258950
4434,34,23,254,1502,26,0,2,11,18,22,0,0,1,170000,156950
4435,34,23,112,1622,43,2,1,2,18,4,9,0,1,38000,364950
4436,34,23,174,1627,40,0,2,2,18,13,9,0,1,97000,300000
4437,34,23,128,1218,40,0,2,2,18,4,10,0,1,78600,227999
4438,34,23,80,1526,38,0,2,2,18,16,5,0,1,59500,172000
4439,34,23,80,1526,39,0,2,2,18,8,5,0,1,83500,177000
4440,34,23,174,1632,21,1,1,4,3,22,9,1,1,401000,65000
4441,31,23,35,1246,6,1,0,5,17,20,9,1,1,380000,28000
4442,31,23,203,1256,42,0,1,4,18,22,0,0,1,116000,482500
4443,28,23,112,1263,28,2,1,5,7,11,9,0,1,410000,84000
4444,60,20,168,1142,41,2,1,4,5,4,0,0,1,200550,444500
4445,25,23,130,1247,29,0,2,6,5,18,10,1,1,280000,104000
4446,22,23,79,1042,41,2,2,2,2,4,5,1,1,65000,220000
4447,22,23,38,1255,38,2,1,5,7,4,9,1,1,189000,360000
4448,19,23,173,1627,38,0,1,1,18,4,9,0,1,2200,356000
4449,16,23,320,1353,33,2,1,6,7,22,9,0,1,168500,395000
4450,13,23,22,1226,15,1,0,4,18,22,9,0,1,322000,38000
4451,13,23,37,1254,20,2,1,5,2,11,9,0,1,381000,67500
4452,13,23,112,1611,42,2,1,2,3,4,9,0,1,26000,352500
4453,4,23,112,1598,40,0,1,2,4,4,9,1,1,92000,355000
4454,4,23,18,0,21,0,0,3,2,25,9,1,1,92000,75000
4455,4,23,18,1622,21,0,0,3,2,25,9,1,1,92000,75000
4456,4,23,173,1223,35,0,1,3,5,22,9,1,1,85000,240000
4457,1,23,112,1220,41,2,1,3,3,4,9,0,1,50000,360000
4458,1,23,112,1622,40,2,1,2,18,4,9,0,1,95000,232000
4459,1,23,128,1050,41,2,1,2,18,4,10,0,1,90000,218900
4460,1,23,369,1258,44,2,1,5,18,17,0,0,0,0,414950
4461,1,23,106,1622,32,0,1,2,18,19,6,0,1,266500,73000
4462,1,23,112,1598,40,0,1,2,18,9,9,0,1,151173,302500
4463,1,23,112,1622,43,2,1,2,18,4,9,0,1,55000,341500
4464,26,30,191,531,39,2,1,2,2,9,9,0,1,124000,105500
4465,1,23,174,1633,33,0,1,3,18,22,9,0,1,197331,189500
4466,1,23,203,1249,42,0,1,4,18,22,0,0,1,31468,589000
4467,1,23,200,1391,45,2,1,6,18,22,0,0,0,0,2290000
4468,1,23,129,1618,35,1,2,2,18,4,10,0,1,133365,111500
4469,1,23,174,1642,36,2,1,5,18,4,10,0,1,217759,196500
4470,1,23,87,1265,45,0,1,6,18,22,10,0,1,1000,2250000
4471,1,23,174,1638,43,2,1,4,18,9,9,0,1,51000,612500
4472,1,23,112,1622,40,2,1,2,18,22,9,0,1,198000,249500
4473,1,23,174,1628,42,0,1,2,18,4,9,0,1,52178,406000
4474,88,23,112,1227,20,1,1,4,3,8,9,1,1,380000,48250
4475,88,23,128,1050,42,2,1,2,2,4,9,0,1,36000,279000
4476,79,23,112,1221,40,2,1,3,3,4,9,1,1,123000,303900
4477,73,23,173,1622,36,2,2,5,18,22,9,0,1,188000,275000
4478,65,23,174,1654,26,2,1,6,4,9,11,0,1,244000,78000
4479,62,23,174,1628,42,0,1,2,18,4,9,0,1,52178,408000
4480,62,23,321,1720,39,2,2,6,18,22,9,0,1,135726,998000
4481,24,2,295,1283,31,2,1,6,9,9,0,0,1,274654,162750
4482,62,23,174,1635,36,2,2,5,18,22,9,0,1,101256,254000
4483,62,23,112,1622,25,1,2,7,18,22,9,0,1,185000,78500
4484,62,23,112,1599,42,0,1,2,18,4,9,0,1,52000,345000
4485,62,23,112,1622,43,2,1,2,18,4,9,0,1,52000,434500
4486,62,23,321,1722,42,2,1,6,18,22,9,0,1,1780,1849000
4487,62,23,112,1622,42,2,1,2,18,11,9,0,1,99000,282000
4488,62,23,44,1323,11,2,0,1,18,4,9,0,1,497000,28500
4489,62,23,174,1653,29,2,1,6,18,22,9,0,1,260000,113500
4490,62,23,112,1612,26,2,0,5,18,22,9,0,1,277000,72950
4491,62,23,79,1038,40,2,1,2,2,4,5,1,1,27000,225000
4492,50,23,79,1036,40,2,1,3,2,22,5,0,1,96000,210000
4493,50,23,112,1598,38,0,1,1,18,4,9,0,1,80000,149900
4494,50,23,173,1622,31,2,2,1,18,6,3,0,1,220000,40000
4495,50,23,128,1050,40,2,2,2,18,4,10,0,1,92000,212000
4496,50,23,174,1646,36,2,2,5,18,4,9,0,1,143000,295000
4497,50,23,169,1622,45,2,1,2,18,22,9,0,0,0,579900
4498,50,23,112,1606,37,1,2,1,18,22,9,0,1,152000,146750
4499,50,23,174,1631,36,0,2,1,18,22,9,0,1,258000,187750
4500,23,30,191,531,39,2,1,3,3,9,9,0,1,130000,104000
4501,50,23,174,1656,23,2,0,6,18,11,9,0,1,540000,62900
4502,50,23,321,1721,38,2,1,6,18,22,9,0,1,75000,780000
4503,50,23,203,1249,42,0,1,4,18,4,0,0,1,45000,595000
4504,50,23,174,1663,36,2,1,6,18,22,9,0,1,179000,298500
4505,50,23,174,1658,43,0,1,4,18,3,10,0,1,10000,715000
4506,50,23,321,1717,28,1,1,7,18,22,9,0,1,455000,130000
4507,50,23,20,1058,11,2,0,4,18,16,9,0,1,483000,36900
4508,50,23,174,1642,36,2,1,5,18,4,10,0,1,233000,209950
4509,50,23,112,1622,41,2,1,2,18,4,9,0,1,70000,328000
4510,50,23,174,1633,32,1,1,3,18,22,9,0,1,202000,170000
4511,50,23,112,1622,41,2,1,2,18,22,9,0,1,110000,238750
4512,50,23,112,1599,42,0,1,2,18,8,10,0,1,63000,362000
4513,50,23,112,1598,38,0,1,2,18,4,9,0,1,107500,193250
4514,50,23,112,1622,29,2,0,6,18,27,9,0,1,285000,77000
4515,50,23,80,1528,39,2,2,2,18,4,5,0,1,145000,169000
4516,50,23,112,1622,40,2,1,2,18,4,9,0,1,104000,247900
4517,50,23,174,1626,40,0,2,2,18,22,9,0,1,93250,297500
4518,50,23,112,1622,42,2,1,2,18,22,9,0,1,78000,275000
4519,50,23,112,1622,43,2,1,2,18,4,9,0,1,6500,371000
4520,38,35,287,366,42,2,1,2,2,4,5,0,1,142000,123500
4521,50,23,22,1226,15,1,0,4,18,22,9,0,1,298000,23900
4522,50,23,112,1622,41,2,1,2,18,4,9,0,1,129000,269000
4523,50,23,128,1218,38,0,2,2,18,16,10,0,1,104000,219000
4524,50,23,174,1630,16,1,0,1,18,22,9,0,1,289000,33900
4525,50,23,112,1599,42,0,1,2,18,22,9,0,1,46000,271500
4526,50,23,174,1633,25,1,2,4,18,17,9,0,1,330400,85950
4527,50,23,174,1662,36,2,1,1,18,4,9,0,1,280000,265000
4528,50,23,20,1060,16,1,0,3,18,22,9,0,1,390000,30500
4529,50,23,112,1622,42,2,1,2,18,4,9,0,1,89000,304500
4530,50,23,112,1622,43,0,1,2,18,4,9,0,1,33000,309750
4531,50,23,321,1717,17,1,1,1,18,22,9,0,1,320000,39750
4532,50,23,44,1324,10,1,0,1,18,9,9,0,1,520000,29750
4533,50,23,112,1607,34,0,2,2,18,8,9,0,1,135000,147500
4534,50,23,112,1622,19,1,0,3,18,22,9,0,1,330000,38750
4535,50,23,174,1625,42,0,1,2,18,22,9,0,1,58000,385000
4536,50,23,174,1633,32,0,1,3,18,22,9,0,1,179000,159900
4537,50,23,128,1218,39,0,2,2,18,16,10,0,1,54000,219900
4538,50,23,254,1502,26,0,2,11,18,22,0,0,1,170000,156950
4539,50,23,112,1598,38,0,1,2,18,4,9,0,1,114000,189500
4540,32,28,25,86,45,0,1,1,3,9,0,0,0,10,269500
4541,50,23,112,1598,37,0,1,2,18,4,9,0,1,89000,178500
4542,50,23,128,1218,38,0,2,2,18,4,10,0,1,170000,225000
4543,50,23,254,1350,25,1,2,7,18,8,0,0,1,300000,86500
4544,50,23,112,1622,43,0,1,2,18,9,9,0,1,15000,409950
4545,50,23,204,1622,41,2,1,6,18,16,0,0,1,46000,899950
4546,50,23,112,1622,40,2,1,1,18,4,9,0,1,111000,207500
4547,50,23,112,1622,40,2,1,2,18,4,9,0,1,25000,295000
4548,50,23,112,1622,40,2,1,2,18,22,9,0,1,98000,280000
4549,50,23,174,1649,36,0,1,1,18,22,9,0,1,174000,205000
4550,50,23,174,1629,39,0,1,1,18,4,9,0,1,162000,249000
4551,50,23,203,1256,41,0,1,4,18,11,0,0,1,100000,445950
4552,50,23,131,1392,40,2,1,6,18,4,10,0,1,115000,555950
4553,50,23,174,1650,37,0,2,3,18,9,9,0,1,86000,249000
4554,50,23,202,1050,42,2,2,2,18,4,0,0,1,24000,329000
4555,34,17,147,1436,25,1,1,5,3,4,5,0,1,249038,70750
4556,50,23,131,1392,41,2,1,6,18,4,10,0,1,74000,689000
4557,50,23,174,1623,39,0,1,2,18,22,9,0,1,90000,285000
4558,50,23,112,1607,36,0,2,2,18,4,9,0,1,134000,145000
4559,50,23,169,1622,5,1,0,1,18,21,3,0,1,188000,32900
4560,50,23,174,1639,43,2,1,4,18,22,9,0,1,15000,729500
4561,50,23,80,1526,38,0,2,2,18,4,5,0,1,94000,139900
4562,50,23,321,1715,20,1,1,7,18,11,9,0,1,366000,58000
4563,50,23,174,1651,38,0,2,4,18,4,9,0,1,199000,263000
4564,50,23,174,1634,33,2,2,5,18,22,9,0,1,359000,165750
4565,50,23,369,1258,44,2,1,5,18,22,0,0,1,8000,364900
4566,50,23,174,1641,41,0,2,4,18,8,12,0,1,71000,485750
4567,50,23,80,1529,42,2,1,2,18,4,5,0,1,47000,229750
4568,50,23,112,1607,35,0,2,2,18,22,9,0,1,134000,129750
4569,50,23,169,1622,45,2,1,2,18,17,9,0,0,0,578750
4570,50,23,174,1627,39,0,2,2,18,4,9,0,1,88000,269750
4571,50,23,200,1410,45,2,1,6,18,22,0,0,0,0,2720000
4572,50,23,174,1628,42,0,1,2,18,22,9,0,1,61450,435000
4573,50,23,174,1645,38,2,2,5,18,4,9,0,1,109000,373500
4574,50,23,80,1528,40,2,2,2,18,4,5,0,1,44000,168750
4575,57,3,75,1522,37,2,1,8,8,4,9,0,1,128707,597500
4576,50,23,128,1050,39,2,2,2,18,4,10,0,1,129000,215000
4577,50,23,174,1628,42,0,1,2,18,9,9,0,1,90000,414500
4578,50,23,174,1663,36,2,1,6,18,4,9,0,1,247000,248000
4579,50,23,112,1622,41,2,1,2,18,4,9,0,1,21000,342900
4580,50,23,112,1622,41,2,1,2,18,4,9,0,1,56000,327900
4581,50,23,369,1259,44,2,1,5,18,4,0,0,0,0,307950
4582,50,23,202,1622,41,0,2,2,18,22,0,0,1,70000,259900
4583,50,23,131,1392,41,2,1,6,18,22,10,0,1,145000,607500
4584,50,23,80,1532,44,0,2,2,18,22,9,0,1,5000,356500
4585,50,23,174,1639,42,2,1,4,18,22,9,0,1,35000,660000
4586,50,23,112,1622,40,2,1,2,18,4,9,0,1,43500,284500
4587,50,23,112,1601,36,0,1,3,18,4,9,0,1,138000,152000
4588,50,23,200,1506,45,0,1,8,18,22,0,0,0,0,3310000
4589,50,23,200,1506,45,0,1,8,18,4,0,0,0,0,3300000
4590,50,23,112,1601,37,0,2,2,18,4,9,0,1,229000,122000
4591,50,23,174,1645,39,2,2,5,18,4,9,0,1,164000,315000
4592,50,23,112,1622,41,2,1,2,18,4,9,0,1,57000,301500
4593,50,23,174,1627,39,0,2,2,18,22,9,0,1,80000,276000
4594,50,23,20,1059,11,2,0,1,18,22,9,0,1,221000,31500
4595,23,30,191,531,39,2,1,3,3,9,9,0,1,130000,104000
4596,50,23,112,1601,38,0,2,2,18,4,9,0,1,64000,205000
4597,50,23,174,1646,40,2,1,5,18,22,9,0,1,112000,419000
4598,50,23,174,1644,40,2,2,5,18,22,9,0,1,112000,419000
4599,50,23,174,1634,33,2,2,5,18,4,9,0,1,128000,198000
4600,50,23,112,1622,41,2,1,2,18,4,9,0,1,127000,242950
4601,50,23,128,1218,39,0,1,1,18,22,9,0,1,215000,179000
4602,50,23,174,1630,18,1,0,4,18,9,9,0,1,348000,59750
4603,50,23,174,1647,37,1,2,3,18,22,9,0,1,88000,236000
4604,50,23,112,1622,41,2,1,2,18,8,9,0,1,89750,255750
4605,50,23,112,1601,37,0,2,2,18,4,9,0,1,210000,136000
4606,50,23,80,1531,41,2,2,1,18,4,5,0,1,35000,219450
4607,50,23,22,1225,17,2,1,1,18,4,9,0,1,314611,35990
4608,50,23,112,1622,30,1,2,3,18,22,10,0,1,353600,67990
4609,50,23,112,1603,20,1,1,1,18,18,9,0,1,388000,38500
4610,50,23,112,1606,36,0,2,2,18,4,9,0,1,150000,162000
4611,50,23,20,1058,10,2,0,4,18,16,9,0,0,0,24500
4612,50,23,112,1604,30,1,1,3,18,11,9,0,1,313000,88750
4613,50,23,112,1622,40,0,2,2,18,4,9,0,1,52000,244900
4614,50,23,112,1622,42,2,1,2,18,22,9,0,1,48000,272000
4615,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
4616,50,23,112,1622,40,0,2,2,18,4,9,0,1,55000,252500
4617,50,23,174,1623,42,0,1,2,18,22,9,0,1,46000,429000
4618,50,23,112,1603,20,0,1,1,18,25,9,0,1,309000,48500
4619,50,23,112,1608,36,1,2,2,18,4,9,0,1,129000,139750
4620,50,23,112,1607,34,1,2,2,18,4,9,0,1,187000,115000
4621,50,23,22,1217,12,1,0,4,18,18,9,0,1,244000,49850
4622,50,23,112,1604,33,0,2,3,18,9,9,0,1,115000,144850
4623,50,23,112,1622,42,2,2,2,18,9,11,0,1,40900,352800
4624,50,23,106,1591,39,2,2,2,18,22,6,0,1,85000,169750
4625,50,23,174,1645,37,2,2,5,18,22,9,0,1,220000,268000
4626,50,23,128,1050,39,2,2,2,18,9,10,0,1,92000,232500
4627,50,23,80,1529,37,2,0,2,18,4,5,0,1,75000,153500
4628,50,23,22,1226,15,1,0,4,18,22,9,0,1,400000,31500
4629,50,23,174,1663,36,2,1,6,18,22,9,0,1,307000,266000
4630,50,23,130,1619,28,0,2,4,18,11,12,0,1,205000,122000
4631,50,23,174,1662,35,2,1,1,18,11,10,0,1,280000,183000
4632,50,23,203,1257,43,2,2,5,18,22,0,0,1,2000,755000
4633,50,23,80,1528,39,2,2,2,18,18,5,0,1,173000,142750
